"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"papiermand";"1098";;"canadalaan 152";"2030";;"4.4216749940000568";"51.249911600000075"
"papiermand";"0573";;"venezuelastraat 2";"2030";;"4.4212230480000585";"51.253641704000074"
"papiermand";;;"canadalaan  ";"2030";;"4.4209957330000407";"51.253701264000028"
"papiermand";;;"unolaan 1";"2100";;"4.4595720780000647";"51.21871476900003"
"papiermand";"0733";;"lakborslei 200-202";"2100";;"4.4548880560000725";"51.228565335000042"
"papiermand";"9321";;"columbiastraat 6";"2030";;"4.4231556780000574";"51.253539746000058"
"papiermand";"9361";;"columbiastraat 3";"2030";;"4.4229784430000336";"51.254274675000033"
"papiermand";"0572";;"venezuelastraat 3";"2030";;"4.4221294060000673";"51.254170429000055"
"papiermand";"0256";;"venezuelastraat 3";"2030";;"4.4221406340000726";"51.254046763000076"
"papiermand";"1285";;"canadalaan 240";"2030";;"4.4217955020000659";"51.255440519000047"
"papiermand";"0800";;"solftplaats 2";"2040";;"4.3145152030000418";"51.343317910000053"
"papiermand";"0128";;"wollegrasstraat 7";"2040";;"4.3190978540000629";"51.343667072000073"
"papiermand";"9258";;"monnikenhofstraat 112";"2040";;"4.3229189950000659";"51.346282056000064"
"papiermand";"9005";;"monnikenhofstraat null";"2040";;"4.3226873490000344";"51.346303378000073"
"papiermand";"2088";;"triangel 1";"2040";;"4.3301718280000614";"51.346241759000065"
"papiermand";"0199";;"dominicanenstraat null";"2040";;"4.3236936610000498";"51.345907063000027"
"papiermand";;;"van couwervenstraat 46";"2040";;"4.3263218360000337";"51.342997879000052"
"papiermand";"0837";;"tongerlostraat 2";"2040";;"4.330338060000031";"51.347309560000042"
"papiermand";"0179";;"heiblokken null";"2040";;"4.3384830470000679";"51.347894456000063"
"papiermand";"9238";;"monnikenhofstraat null";"2040";;"4.3402293030000578";"51.348824689000026"
"papiermand";"9302";;"krommeweg 1";"2040";;"4.3378858070000206";"51.349532789000079"
"papiermand";"9296";;"krommeweg null";"2040";;"4.336318034000044";"51.354276612000035"
"papiermand";"0217";;"monnikenhofstraat 197";"2040";;"4.3315474580000455";"51.348263111000051"
"papiermand";"9106";;"monnikenhofstraat 234";"2040";;"4.3315634700000487";"51.348083978000034"
"papiermand";"0868";;"monnikenhofstraat 181";"2040";;"4.3299193930000683";"51.347716240000068"
"papiermand";"9283";;"antwerpsebaan 276";"2040";;"4.3231438900000398";"51.352664348000076"
"papiermand";"0214";;"burgemeester verhulstplein null";"2040";;"4.3246322740000664";"51.353050144000065"
"papiermand";"9261";;"steenovenstraat 13";"2040";;"4.3262658800000509";"51.352441936000048"
"papiermand";"0846";;"steenovenstraat 30A";"2040";;"4.3277962920000732";"51.352547095000034"
"papiermand";"0227";;"ruytermansweg 62";"2040";;"4.3295403310000324";"51.356164686000056"
"papiermand";"9261";;"ruytermansweg 81";"2040";;"4.329331393000075";"51.356219310000029"
"papiermand";;;"putsebaan 204";"2040";;"4.3322735210000474";"51.35804894100005"
"papiermand";"0209";;"bremstraat 1";"2040";;"4.3256495070000369";"51.357923135000078"
"papiermand";"9323";;"groenendaallaan 379";"2030";;"4.4233077050000702";"51.244670371000041"
"papiermand";"0745";;"cogelsplein 7";"2100";;"4.4545533470000578";"51.21981588500006"
"papiermand";"0871";;"putsebaan 112";"2040";;"4.3240843990000712";"51.358169893000081"
"papiermand";"0811";;"antwerpsebaan 337";"2040";;"4.3225540900000397";"51.357774566000046"
"papiermand";"9278";;"putsebaan 73";"2040";;"4.3220942340000761";"51.35804786500006"
"papiermand";"0792";;"putsebaan 16";"2040";;"4.3157043450000288";"51.359170065000058"
"papiermand";"9228";;"putsebaan 10";"2040";;"4.3156358810000484";"51.35926039900005"
"papiermand";"9065";;"de keyserhoeve 18";"2040";;"4.3085285010000689";"51.359806410000033"
"papiermand";;;"zoutestraat 162";"2040";;"4.3064672870000322";"51.355910123000058"
"papiermand";;;"zandvlietse dorpstraat 15";"2040";;"4.3032127760000662";"51.355601629000034"
"papiermand";"0082";;"zoutestraat  ";"2040";;"4.3059620720000567";"51.347346472000027"
"papiermand";"0166";;"zoutestraat 30";"2040";;"4.3053673860000572";"51.343381932000057"
"papiermand";"0090";;"sint-jan baptiststraat 72";"2040";;"4.3068945550000421";"51.339884583000071"
"papiermand";"0195";;"sint-jan baptiststraat 26";"2040";;"4.3109262050000439";"51.34030036200005"
"papiermand";;;"reigersbos  ";"2040";;"4.3137273550000259";"51.33702889500006"
"papiermand";;;"reigersbos  ";"2040";;"4.3135977170000501";"51.339898523000045"
"papiermand";"0171";;"vestingstraat  ";"2040";;"4.2882697940000298";"51.304188194000062"
"papiermand";"0071";;"stroomstraat  ";"2040";;"4.2886154380000221";"51.304414466000026"
"papiermand";"0068";;"haven - lillo  ";"2040";;"4.2908028440000407";"51.303138648000072"
"papiermand";"0106";;"haven - lillo  ";"2040";;"4.2898163630000568";"51.303224876000058"
"papiermand";"0119";;"haven - lillo  ";"2040";;"4.2902361470000301";"51.303160418000061"
"papiermand";"0159";;"haven - lillo  ";"2040";;"4.2911061050000399";"51.303077770000073"
"papiermand";"0096";;"marconistraat  ";"2030";;"4.4089586240000358";"51.29137512300008"
"papiermand";"0240";;"marconistraat  ";"2030";;"4.4088314510000259";"51.291528056000061"
"papiermand";"0235";;"bredestraat  ";"2180";;"4.4130927660000339";"51.303790215000049"
"papiermand";"0182";;"hendrik kanorastraat  ";"2180";;"4.4341259450000621";"51.288855974000057"
"papiermand";"0201";;"van de weyngaertplein 21";"2180";;"4.4381518190000406";"51.293520932000035"
"papiermand";"0229";;"van de weyngaertplein  ";"2180";;"4.4382914950000441";"51.293759106000039"
"papiermand";;;"kapelsesteenweg 246";"2180";;"4.4494041820000234";"51.285022050000066"
"papiermand";"0675";;"isabellalei 8";"2180";;"4.4429792450000605";"51.287679799000045"
"papiermand";"0115";;"vestingstraat null";"2040";;"4.2889510710000422";"51.304473391000045"
"papiermand";"0104";;"vestingstraat null";"2040";;"4.2889890740000283";"51.304411137000045"
"papiermand";"0113";;"tolhuisstraat  ";"2040";;"4.2893385170000329";"51.304247758000031"
"papiermand";"0111";;"stroomstraat 4";"2040";;"4.2899742450000531";"51.303965886000071"
"papiermand";"0077";;"kazerneplein 4";"2040";;"4.2902561360000391";"51.304447401000061"
"papiermand";"0161";;"kazerneplein  ";"2040";;"4.2908739210000704";"51.303905020000059"
"papiermand";"0112";;"kazerneplein 6-9";"2040";;"4.2910750560000679";"51.304269267000052"
"papiermand";"0118";;"havenmarkt 1";"2040";;"4.289908085000036";"51.304645631000028"
"papiermand";"0100";;"omwentelingstraat  ";"2040";;"4.2905221790000496";"51.305160088000036"
"papiermand";"0732";;"luitenant naeyaertplein 18";"2140";;"4.4401642080000556";"51.209840763000045"
"papiermand";"0726";;"luitenant naeyaertplein 16";"2140";;"4.4407931940000367";"51.209581697000033"
"papiermand";"0722";;"maarschalk montgomeryplein plein";"2140";;"4.4381504710000286";"51.211660507000033"
"papiermand";"0721";;"maarschalk montgomeryplein plein";"2140";;"4.4378611770000589";"51.211693110000056"
"papiermand";"0307";;"koxplein 12";"2140";;"4.4342236690000618";"51.211643833000039"
"papiermand";"0370";;"koxplein 25";"2140";;"4.4339704670000515";"51.211368327000059"
"papiermand";"0359";;"koxplein 5";"2140";;"4.4336576690000697";"51.211497730000076"
"papiermand";"1541";;"kronenburgstraat 31";"2000";;"4.3979807930000447";"51.211878428000034"
"papiermand";"1498";;"kasteelpleinstraat 52";"2000";;"4.4019653890000541";"51.209808725000073"
"papiermand";"9461";;"kasteelpleinstraat 59";"2000";;"4.4021880700000224";"51.209930076000035"
"papiermand";"0709";;"begijnenvest 79";"2000";;"4.4057911320000471";"51.211018874000047"
"papiermand";"1517";;"kasteelpleinstraat 5";"2000";;"4.4011057750000759";"51.211806823000074"
"papiermand";;;"kasteelpleinstraat 9";"2000";;"4.4012227550000489";"51.211578681000049"
"papiermand";;;"kasteelpleinstraat 9";"2000";;"4.4012286230000655";"51.211578680000059"
"papiermand";;;"nationalestraat 5";"2000";;"4.4007493310000427";"51.218188171000065"
"papiermand";;;"lange koepoortstraat 1";"2000";;"4.4024656170000753";"51.221705979000035"
"papiermand";;;"lange koepoortstraat 55";"2000";;"4.4024293750000538";"51.222202689000028"
"papiermand";;;"lange koepoortstraat 36";"2000";;"4.4023345870000412";"51.222773003000043"
"papiermand";"1857";;"grote kauwenberg 21";"2000";;"4.4113431760000594";"51.222889577000046"
"papiermand";"1497";;"frans halsplein 6";"2000";;"4.4122273440000299";"51.220769071000063"
"papiermand";"1559";;"frans halsplein 41";"2000";;"4.4125572930000203";"51.221169065000026"
"papiermand";;;"nationalestraat 18";"2000";;"4.4001438070000631";"51.217689232000055"
"papiermand";"0521";;"isabellalei 65";"2018";;"4.4172143840000331";"51.204520305000074"
"papiermand";"2190";;"keizerstraat 8";"2000";;"4.4090494980000585";"51.221473888000048"
"papiermand";"1625";;"keizerstraat 8";"2000";;"4.4084124150000434";"51.221566098000039"
"papiermand";"1406";;"korte zavelstraat 21";"2060";;"4.4263234930000408";"51.22313232700003"
"papiermand";"0820";;"de keyserlei 20-22";"2018";;"4.416576707000047";"51.217662912000037"
"papiermand";"1862";;"pelikaanstraat 2";"2018";;"4.4202294620000657";"51.217027242000029"
"papiermand";"1723";;"pelikaanstraat to 4-8";"2018";;"4.4204766500000687";"51.217030511000075"
"papiermand";"1657";;"koningin astridplein 29A";"2018";;"4.4204769400000714";"51.217524604000062"
"papiermand";"1672";;"koningin astridplein 31-32";"2018";;"4.4205127910000215";"51.21767525100006"
"papiermand";"1687";;"koningin astridplein 36";"2018";;"4.4209133390000375";"51.218115503000035"
"papiermand";"1752";;"koningin astridplein 36";"2018";;"4.4207140430000322";"51.218144104000032"
"papiermand";"1689";;"koningin astridplein 40";"2018";;"4.4209513400000446";"51.218466205000027"
"papiermand";"9097";;"koningin astridplein 40";"2018";;"4.4207235450000439";"51.218481507000035"
"papiermand";"9221";;"koningin astridplein 41-42";"2018";;"4.4207513520000248";"51.218567010000072"
"papiermand";"1646";;"koningin astridplein 43-44";"2018";;"4.4211551480000253";"51.218625000000031"
"papiermand";"1776";;"koningin astridplein 5";"2018";;"4.4208212710000225";"51.219156933000079"
"papiermand";"1732";;"koningin astridplein 7";"2060";;"4.4215862090000542";"51.21902721500004"
"papiermand";"1716";;"koningin astridplein 10-11";"2018";;"4.4214930530000629";"51.218686201000025"
"papiermand";"1868";;"koningin astridplein 14";"2018";;"4.4215980420000278";"51.218383001000063"
"papiermand";"1662";;"koningin astridplein 19-20";"2018";;"4.4213426420000701";"51.218326509000065"
"papiermand";"1009";;"quinten matsijslei 47-48";"2018";;"4.41764325500003";"51.211432598000044"
"papiermand";"1934";;"quellinstraat 51";"2018";;"4.4156513620000624";"51.215255844000069"
"papiermand";"1903";;"quellinstraat 18-22";"2018";;"4.4162580270000262";"51.216785829000059"
"papiermand";"1167";;"quellinstraat 1";"2018";;"4.4166959650000308";"51.217318022000029"
"papiermand";;;"de coninckplein 11";"2060";;"4.419988318000037";"51.221399903000076"
"papiermand";;;"de coninckplein 9-10";"2060";;"4.4201197840000646";"51.221384366000052"
"papiermand";;;"sint-paulusplaats plein";"2000";;"4.401351815000055";"51.225242417000061"
"papiermand";"0063";;"paardenmarkt 6";"2000";;"4.4077804700000343";"51.224956529000053"
"papiermand";"0050";;"paardenmarkt 32";"2000";;"4.409048877000032";"51.224998668000069"
"papiermand";"0022";;"paardenmarkt 56";"2000";;"4.4106465080000703";"51.225012036000066"
"papiermand";"0040";;"paardenmarkt 74";"2000";;"4.4119465890000242";"51.224866114000065"
"papiermand";"0051";;"paardenmarkt 82";"2000";;"4.4123939620000669";"51.224793228000067"
"papiermand";"1924";;"paardenmarkt 92";"2000";;"4.4131605440000499";"51.224688220000075"
"papiermand";"0013";;"paardenmarkt 106";"2000";;"4.4142518310000582";"51.224455354000042"
"papiermand";;;"lammekensraamveld null";"2000";;"4.4111285220000696";"51.215900183000031"
"papiermand";;;"lammekensraamveld null";"2000";;"4.4114206360000594";"51.215926824000064"
"papiermand";;;"graanmarkt null";"2000";;"4.4085545340000749";"51.216042511000069"
"papiermand";;;"graanmarkt null";"2000";;"4.4085969610000575";"51.215839942000059"
"papiermand";;;"graanmarkt null";"2000";;"4.4081103160000339";"51.216050314000029"
"papiermand";;;"graanmarkt null";"2000";;"4.4081222910000406";"51.215832457000033"
"papiermand";;;"de coninckplein 13";"2060";;"4.4200629340000432";"51.221463139000036"
"papiermand";"0337";;"kerkstraat 91";"2060";;"4.4320122700000297";"51.219097747000035"
"papiermand";"0277";;"kerkstraat 90";"2060";;"4.4314962670000568";"51.219077147000064"
"papiermand";"0410";;"kerkstraat 72-74";"2060";;"4.4310971530000529";"51.218739354000036"
"papiermand";"0284";;"kerkstraat 74-76";"2060";;"4.4309834370000658";"51.218926742000065"
"papiermand";"9515";;"van eycklei 7";"2018";;"4.4118159290000563";"51.210945947000027"
"papiermand";"1022";;"stadspark 3";"2018";;"4.4110362380000652";"51.211132846000055"
"papiermand";"1074";;"stadspark 3";"2018";;"4.4111422390000712";"51.211367747000054"
"papiermand";;;"stadspark  ";"2018";;"4.411553346000062";"51.21148714900005"
"papiermand";;;"stadspark  ";"2018";;"4.4115891490000649";"51.211590548000061"
"papiermand";;;"hof van tichelen 43-44";"2020";;"4.3865772860000334";"51.181962426000041"
"papiermand";;;"lange gasthuisstraat plein";"2000";;"4.4046909640000536";"51.213877285000081"
"papiermand";;;"lange gasthuisstraat plein";"2000";;"4.4045328610000638";"51.213975290000064"
"papiermand";;;"lange gasthuisstraat plein";"2000";;"4.4047857680000675";"51.214010589000054"
"papiermand";;;"mechelseplein 3-5";"2000";;"4.4051497040000527";"51.213500381000074"
"papiermand";;;"mechelseplein plein";"2000";;"4.4047289620000356";"51.213413686000081"
"papiermand";"9544";;"mechelseplein 9-11";"2000";;"4.4049668340000494";"51.213318171000026"
"papiermand";"9519";;"mechelseplein 8";"2000";;"4.4048500800000738";"51.21318632100008"
"papiermand";"1060";;"karel oomsstraat 5";"2018";;"4.4097643880000419";"51.196416990000046"
"papiermand";"0027";;"paardenmarkt 17";"2000";;"4.4080112180000697";"51.225134986000057"
"papiermand";"9351";;"paardenmarkt 109";"2000";;"4.4133662720000757";"51.224833923000062"
"papiermand";"0046";;"hessenbrug null";"2000";;"4.409601427000041";"51.225293210000075"
"papiermand";"1440";;"stadswaag 7";"2000";;"4.4074274130000504";"51.224050638000051"
"papiermand";"1528";;"stadswaag 15";"2000";;"4.4073671960000524";"51.223803073000056"
"papiermand";"1580";;"blindestraat 1";"2000";;"4.4063721370000621";"51.222901860000036"
"papiermand";"1629";;"verversrui 7";"2000";;"4.4034345910000638";"51.226054163000072"
"papiermand";"1605";;"verversrui 34";"2000";;"4.4044672530000639";"51.225730901000077"
"papiermand";"9400";;"ankerrui null";"2000";;"4.4134556620000467";"51.22651357400008"
"papiermand";"9433";;"ankerrui null";"2000";;"4.4138024700000642";"51.226166272000057"
"papiermand";"9463";;"italielei 44";"2000";;"4.4149791870000286";"51.224271215000044"
"papiermand";;;"herentalsebaan 154";"2100";;"4.459710666000035";"51.209379944000034"
"papiermand";"9326";;"herentalsebaan 147";"2100";;"4.4595096880000256";"51.209540589000028"
"papiermand";;;"herentalsebaan 145";"2100";;"4.4592275340000356";"51.209675321000077"
"papiermand";"1489";;"frankrijklei 8";"2000";;"4.4155364210000698";"51.219305548000079"
"papiermand";"1596";;"frankrijklei 36";"2000";;"4.4151721220000582";"51.218414666000058"
"papiermand";;;"teniersplaats 9";"2000";;"4.4149630920000504";"51.218180818000064"
"papiermand";;;"teniersplaats 4";"2000";;"4.4148514560000649";"51.217970947000026"
"papiermand";"2045";;"frankrijklei 46";"2000";;"4.4146582630000353";"51.217613097000026"
"papiermand";"1244";;"de keyserlei 6";"2018";;"4.4160410390000493";"51.217744775000028"
"papiermand";"1495";;"quellinstraat 36";"2018";;"4.4160667660000286";"51.216336900000044"
"papiermand";"1893";;"quellinstraat 52";"2018";;"4.4158132680000222";"51.21568304300007"
"papiermand";"1109";;"louiza-marialei 8";"2018";;"4.4126869370000463";"51.213057674000027"
"papiermand";;;"quinten matsijslei null";"2018";;"4.4155592670000487";"51.214534004000029"
"papiermand";;;"quinten matsijslei null";"2018";;"4.4172011700000553";"51.211250068000027"
"papiermand";"0922";;"quinten matsijslei 39";"2018";;"4.4173220540000671";"51.212111198000059"
"papiermand";"9425";;"van eycklei 42";"2018";;"4.4170459550000487";"51.210343200000068"
"papiermand";"9535";;"charlottalei plein";"2018";;"4.417857275000074";"51.209969387000058"
"papiermand";"0892";;"loosplaats plein";"2018";;"4.418251529000031";"51.20996991100003"
"papiermand";"0979";;"brialmontlei 28";"2018";;"4.4206268010000258";"51.209737432000054"
"papiermand";"0504";;"herentalsebaan tov 316";"2100";;"4.4652383770000483";"51.207599231000074"
"papiermand";"0505";;"herentalsebaan 326";"2100";;"4.4655932110000549";"51.207290399000044"
"papiermand";"0619";;"herentalsebaan 388";"2100";;"4.4676983310000651";"51.206426173000068"
"papiermand";"9354";;"herentalsebaan 517";"2100";;"4.476012145000027";"51.205043849000049"
"papiermand";"9438";;"herentalsebaan 545";"2100";;"4.477117382000074";"51.205005149000044"
"papiermand";"9578";;"plantin en moretuslei 12";"2018";;"4.4191333310000687";"51.210274965000053"
"papiermand";;;"stadspark  ";"2018";;"4.415021983000031";"51.214203636000036"
"papiermand";;;"stadspark  ";"2018";;"4.4155906880000657";"51.214069631000029"
"papiermand";;;"stadspark  ";"2018";;"4.4155319740000323";"51.213990728000056"
"papiermand";;;"stadspark  ";"2018";;"4.4156048700000383";"51.213805527000034"
"papiermand";;;"stadspark  ";"2018";;"4.4155903710000644";"51.21381763200003"
"papiermand";;;"stadspark  ";"2018";;"4.4155777780000562";"51.21366602900008"
"papiermand";;;"stadspark  ";"2018";;"4.4154954670000279";"51.21358873500003"
"papiermand";"9103";;"sint-jansplein 60";"2060";;"4.4169607370000676";"51.225527932000034"
"papiermand";"1290";;"sint-jansplein null";"2060";;"4.4171811360000675";"51.225496029000055"
"papiermand";"9128";;"sint-jansplein 56";"2060";;"4.4169955340000229";"51.225377937000076"
"papiermand";"1317";;"sint-jansplein null";"2060";;"4.4172747750000667";"51.225287738000077"
"papiermand";"9184";;"sint-jansplein 51";"2060";;"4.4170595310000635";"51.225172328000042"
